Unnamed: 0,Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Reporting_Airline,DOT_ID_Reporting_Airline,IATA_CODE_Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum
258267,2016,2,5,7,6,2016-05-07,WN,19393,WN,N218WN,3357,14831,1483103,32457,SJC,"San Jose, CA",CA,6.0,California,91,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32.0,Nevada,85,1025,1028.0,3.0,3.0,0.0,0.0,1000-1059,7.0,1035.0,1137.0,5.0,1145,1142.0,-3.0,0.0,0.0,-1.0,1100-1159,0.0,,0.0,80.0,74.0,62.0,1.0,386.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287257,1987,4,11,2,1,1987-11-02,CO,19704,CO,,921,13495,1349501,33495,MSY,"New Orleans, LA",LA,22.0,Louisiana,72,12892,1289201,32575,LAX,"Los Angeles, CA",CA,6.0,California,91,930,930.0,0.0,0.0,0.0,0.0,0900-0959,,,,,1125,1133.0,8.0,8.0,0.0,0.0,1100-1159,0.0,,0.0,235.0,243.0,,1.0,1671.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492704,2005,1,1,19,3,2005-01-19,WN,19393,WN,N341,760,14679,1467902,33570,SAN,"San Diego, CA",CA,6.0,California,91,13796,1379601,32457,OAK,"Oakland, CA",CA,6.0,California,91,1100,1100.0,0.0,0.0,0.0,0.0,1100-1159,10.0,1110.0,1219.0,3.0,1225,1222.0,-3.0,0.0,0.0,-1.0,1200-1259,0.0,,0.0,85.0,82.0,69.0,1.0,446.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803687,2002,2,4,23,2,2002-04-23,WN,19393,WN,N646,808,13232,1323201,30977,MDW,"Chicago, IL",IL,17.0,Illinois,41,14730,1473002,33044,SDF,"Louisville, KY",KY,21.0,Kentucky,52,930,930.0,0.0,0.0,0.0,0.0,0900-0959,6.0,936.0,1119.0,3.0,1130,1122.0,-8.0,0.0,0.0,-1.0,1100-1159,0.0,,0.0,60.0,52.0,43.0,1.0,271.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092343,1994,4,11,25,5,1994-11-25,UA,19977,UA,,2043,14771,1477101,32457,SFO,"San Francisco, CA",CA,6.0,California,91,12892,1289201,32575,LAX,"Los Angeles, CA",CA,6.0,California,91,1625,1624.0,-1.0,0.0,0.0,-1.0,1600-1659,,,,,1746,1739.0,-7.0,0.0,0.0,-1.0,1700-1759,0.0,,0.0,81.0,75.0,,1.0,337.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727886,2005,2,4,28,4,2005-04-28,MQ,20398,MQ,N851AE,3828,14193,1419301,33728,PNS,"Pensacola, FL",FL,12.0,Florida,33,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,1434,1435.0,1.0,1.0,0.0,0.0,1400-1459,14.0,1449.0,1635.0,8.0,1624,1643.0,19.0,19.0,1.0,1.0,1600-1659,0.0,,0.0,110.0,128.0,106.0,1.0,604.0,3,0.0,0.0,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080356,2015,4,12,25,5,2015-12-25,WN,19393,WN,N694SW,4519,12191,1219102,31453,HOU,"Houston, TX",TX,48.0,Texas,74,11259,1125903,30194,DAL,"Dallas, TX",TX,48.0,Texas,74,1900,1954.0,54.0,54.0,1.0,3.0,1900-1959,9.0,2003.0,2044.0,4.0,2000,2048.0,48.0,48.0,1.0,3.0,2000-2059,0.0,,0.0,60.0,54.0,41.0,1.0,239.0,1,48.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441241,2010,2,5,8,6,2010-05-08,YV,20378,YV,N503MJ,7241,10693,1069301,30693,BNA,"Nashville, TN",TN,47.0,Tennessee,54,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,1049,1048.0,-1.0,0.0,0.0,-1.0,1000-1059,10.0,1058.0,1209.0,4.0,1227,1213.0,-14.0,0.0,0.0,-1.0,1200-1259,0.0,,0.0,98.0,85.0,71.0,1.0,409.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839600,1988,2,6,16,4,1988-06-16,EA,19707,EA,,565,12953,1295301,31703,LGA,"New York, NY",NY,36.0,New York,22,14492,1449201,34492,RDU,"Raleigh/Durham, NC",NC,37.0,North Carolina,36,1855,1855.0,0.0,0.0,0.0,0.0,1800-1859,,,,,2026,2033.0,7.0,7.0,0.0,0.0,2000-2059,0.0,,0.0,91.0,98.0,,1.0,431.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121443,2006,4,12,18,1,2006-12-18,OH,20417,OH,N920CA,5332,10469,1046901,30469,AZO,"Kalamazoo, MI",MI,26.0,Michigan,43,11193,1119301,33105,CVG,"Cincinnati, OH",KY,21.0,Kentucky,52,1753,1743.0,-10.0,0.0,0.0,-1.0,1700-1759,13.0,1756.0,1835.0,2.0,1858,1837.0,-21.0,0.0,0.0,-2.0,1800-1859,0.0,,0.0,65.0,54.0,39.0,1.0,225.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941459,1997,3,9,4,4,1997-09-04,AA,19805,AA,N549AA,1068,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,11057,1105702,31057,CLT,"Charlotte, NC",NC,37.0,North Carolina,36,1427,1422.0,-5.0,0.0,0.0,-1.0,1400-1459,29.0,1451.0,1753.0,2.0,1800,1755.0,-5.0,0.0,0.0,-1.0,1800-1859,0.0,,0.0,153.0,153.0,122.0,1.0,936.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345450,2006,3,9,16,6,2006-09-16,NW,19386,NW,N8960E,274,13485,1348501,33485,MSN,"Madison, WI",WI,55.0,Wisconsin,45,11433,1143301,31295,DTW,"Detroit, MI",MI,26.0,Michigan,43,1334,1323.0,-11.0,0.0,0.0,-1.0,1300-1359,11.0,1334.0,1525.0,19.0,1550,1544.0,-6.0,0.0,0.0,-1.0,1500-1559,0.0,,0.0,76.0,81.0,51.0,1.0,312.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462618,2004,2,4,16,5,2004-04-16,MQ,20398,MQ,N830MQ,3178,14679,1467902,33570,SAN,"San Diego, CA",CA,6.0,California,91,14831,1483102,32457,SJC,"San Jose, CA",CA,6.0,California,91,1330,1331.0,1.0,1.0,0.0,0.0,1300-1359,11.0,1342.0,1440.0,2.0,1456,1442.0,-14.0,0.0,0.0,-1.0,1400-1459,0.0,,0.0,86.0,71.0,58.0,1.0,418.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174797,2012,4,12,13,4,2012-12-13,OO,20304,OO,N702SK,6378,11292,1129202,30325,DEN,"Denver, CO",CO,8.0,Colorado,82,10372,1037203,30372,ASE,"Aspen, CO",CO,8.0,Colorado,82,2028,2051.0,23.0,23.0,1.0,1.0,2000-2059,11.0,2102.0,2129.0,4.0,2114,2133.0,19.0,19.0,1.0,1.0,2100-2159,0.0,,0.0,46.0,42.0,27.0,1.0,125.0,1,15.0,0.0,0.0,0.0,4.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900547,2006,2,4,25,2,2006-04-25,B6,20409,B6,N508JB,435,10721,1072101,30721,BOS,"Boston, MA",MA,25.0,Massachusetts,13,13204,1320401,31454,MCO,"Orlando, FL",FL,12.0,Florida,33,1405,1400.0,-5.0,0.0,0.0,-1.0,1400-1459,11.0,1411.0,1642.0,9.0,1715,1651.0,-24.0,0.0,0.0,-2.0,1700-1759,0.0,,0.0,190.0,171.0,151.0,1.0,1121.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994124,2010,4,12,2,4,2010-12-02,DL,19790,DL,N355NB,650,13232,1323201,30977,MDW,"Chicago, IL",IL,17.0,Illinois,41,10397,1039703,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,930,920.0,-10.0,0.0,0.0,-1.0,0900-0959,13.0,933.0,1156.0,4.0,1221,1200.0,-21.0,0.0,0.0,-2.0,1200-1259,0.0,,0.0,111.0,100.0,83.0,1.0,590.0,3,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005505,2000,3,7,10,1,2000-07-10,AA,19805,AA,N479AA,714,13303,1330302,32467,MIA,"Miami, FL",FL,12.0,Florida,33,11618,1161801,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,21,1100,1058.0,-2.0,0.0,0.0,-1.0,1100-1159,13.0,1111.0,1343.0,5.0,1410,1348.0,-22.0,0.0,0.0,-2.0,1400-1459,0.0,,0.0,190.0,170.0,152.0,1.0,1086.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688449,2019,4,10,6,7,2019-10-06,YX,20452,YX,N650RW,3731,11618,1161802,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,21,11986,1198603,31986,GRR,"Grand Rapids, MI",MI,26.0,Michigan,43,2059,2051.0,-8.0,0.0,0.0,-1.0,2000-2059,16.0,2107.0,2238.0,6.0,2307,2244.0,-23.0,0.0,0.0,-2.0,2300-2359,0.0,,0.0,128.0,113.0,91.0,1.0,605.0,3,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764349,2010,1,3,1,1,2010-03-01,MQ,20398,MQ,N712MQ,4519,10721,1072101,30721,BOS,"Boston, MA",MA,25.0,Massachusetts,13,11278,1127801,30852,DCA,"Washington, DC",VA,51.0,Virginia,38,625,620.0,-5.0,0.0,0.0,-1.0,0600-0659,28.0,648.0,756.0,3.0,810,759.0,-11.0,0.0,0.0,-1.0,0800-0859,0.0,,0.0,105.0,99.0,68.0,1.0,399.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734433,2016,3,8,15,1,2016-08-15,AS,19930,AS,N535AS,368,14747,1474703,30559,SEA,"Seattle, WA",WA,53.0,Washington,93,14893,1489302,33192,SMF,"Sacramento, CA",CA,6.0,California,91,1925,1918.0,-7.0,0.0,0.0,-1.0,1900-1959,17.0,1935.0,2059.0,6.0,2114,2105.0,-9.0,0.0,0.0,-1.0,2100-2159,0.0,,0.0,109.0,107.0,84.0,1.0,605.0,3,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450297,2019,1,3,25,1,2019-03-25,DL,19790,DL,N333NB,1687,14771,1477104,32457,SFO,"San Francisco, CA",CA,6.0,California,91,14747,1474703,30559,SEA,"Seattle, WA",WA,53.0,Washington,93,635,632.0,-3.0,0.0,0.0,-1.0,0600-0659,13.0,645.0,813.0,7.0,841,820.0,-21.0,0.0,0.0,-2.0,0800-0859,0.0,,0.0,126.0,108.0,88.0,1.0,679.0,3,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281552,2011,4,10,13,4,2011-10-13,DL,19790,DL,N585NW,1979,13204,1320402,31454,MCO,"Orlando, FL",FL,12.0,Florida,33,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27.0,Minnesota,63,1415,1416.0,1.0,1.0,0.0,0.0,1400-1459,12.0,1428.0,1618.0,6.0,1640,1624.0,-16.0,0.0,0.0,-2.0,1600-1659,0.0,,0.0,205.0,188.0,170.0,1.0,1310.0,6,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1590524,2002,4,12,29,7,2002-12-29,MQ,20398,MQ,N284MQ,3583,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,15411,1541101,35411,TYR,"Tyler, TX",TX,48.0,Texas,74,2043,2043.0,0.0,0.0,0.0,0.0,2000-2059,9.0,2052.0,2118.0,7.0,2134,2125.0,-9.0,0.0,0.0,-1.0,2100-2159,0.0,,0.0,51.0,42.0,26.0,1.0,103.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56456,1995,4,12,18,1,1995-12-18,UA,19977,UA,N9027U,1472,10397,1039702,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,1240,1241.0,1.0,1.0,0.0,0.0,1200-1259,23.0,1304.0,1337.0,7.0,1334,1344.0,10.0,10.0,0.0,0.0,1300-1359,0.0,,0.0,114.0,123.0,93.0,1.0,606.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000163,2004,2,6,18,5,2004-06-18,OH,20417,OH,N442CA,5330,10434,1043401,30434,AVP,"Scranton/Wilkes-Barre, PA",PA,42.0,Pennsylvania,23,11193,1119301,33105,CVG,"Cincinnati, OH",KY,21.0,Kentucky,52,1205,1200.0,-5.0,0.0,0.0,-1.0,1200-1259,5.0,1205.0,1323.0,3.0,1342,1326.0,-16.0,0.0,0.0,-2.0,1300-1359,0.0,,0.0,97.0,86.0,78.0,1.0,499.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286267,2004,4,10,1,5,2004-10-01,OH,20417,OH,N376CA,5826,12945,1294502,32945,LEX,"Lexington, KY",KY,21.0,Kentucky,52,11193,1119301,33105,CVG,"Cincinnati, OH",KY,21.0,Kentucky,52,1725,1725.0,0.0,0.0,0.0,0.0,1700-1759,8.0,1733.0,1756.0,3.0,1808,1759.0,-9.0,0.0,0.0,-1.0,1800-1859,0.0,,0.0,43.0,34.0,23.0,1.0,70.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985338,1989,3,8,25,5,1989-08-25,WN,19393,WN,,780,13495,1349501,33495,MSY,"New Orleans, LA",LA,22.0,Louisiana,72,12191,1219101,31453,HOU,"Houston, TX",TX,48.0,Texas,74,745,745.0,0.0,0.0,0.0,0.0,0700-0759,,,,,850,845.0,-5.0,0.0,0.0,-1.0,0800-0859,0.0,,0.0,65.0,60.0,,1.0,303.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630876,2019,2,5,1,3,2019-05-01,AA,19805,AA,N988NN,2642,14908,1490803,32575,SNA,"Santa Ana, CA",CA,6.0,California,91,13930,1393007,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,1141,1137.0,-4.0,0.0,0.0,-1.0,1100-1159,12.0,1149.0,1716.0,14.0,1744,1730.0,-14.0,0.0,0.0,-1.0,1700-1759,0.0,,0.0,243.0,233.0,207.0,1.0,1726.0,7,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654961,2005,4,12,4,7,2005-12-04,WN,19393,WN,N713SW,1546,14679,1467902,33570,SAN,"San Diego, CA",CA,6.0,California,91,10821,1082103,30852,BWI,"Baltimore, MD",MD,24.0,Maryland,35,740,740.0,0.0,0.0,0.0,0.0,0700-0759,11.0,751.0,1453.0,2.0,1525,1455.0,-30.0,0.0,0.0,-2.0,1500-1559,0.0,,0.0,285.0,255.0,242.0,1.0,2295.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042663,2017,3,8,5,6,2017-08-05,WN,19393,WN,N7707C,1985,12191,1219102,31453,HOU,"Houston, TX",TX,48.0,Texas,74,11259,1125903,30194,DAL,"Dallas, TX",TX,48.0,Texas,74,1900,1936.0,36.0,36.0,1.0,2.0,1900-1959,8.0,1944.0,2026.0,5.0,2000,2031.0,31.0,31.0,1.0,2.0,2000-2059,0.0,,0.0,60.0,55.0,42.0,1.0,239.0,1,25.0,0.0,0.0,0.0,6.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421852,1992,4,11,23,1,1992-11-23,US,20355,US,,1411,13204,1320401,31454,MCO,"Orlando, FL",FL,12.0,Florida,33,14635,1463501,31714,RSW,"Fort Myers, FL",FL,12.0,Florida,33,1650,1652.0,2.0,2.0,0.0,0.0,1600-1659,,,,,1737,1738.0,1.0,1.0,0.0,0.0,1700-1759,0.0,,0.0,47.0,46.0,,1.0,133.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867986,2019,3,7,21,7,2019-07-21,DL,19790,DL,N37700,1831,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21.0,Kentucky,52,13204,1320402,31454,MCO,"Orlando, FL",FL,12.0,Florida,33,701,707.0,6.0,6.0,0.0,0.0,0700-0759,8.0,715.0,854.0,9.0,907,903.0,-4.0,0.0,0.0,-1.0,0900-0959,0.0,,0.0,126.0,116.0,99.0,1.0,757.0,4,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667267,2009,1,1,12,1,2009-01-12,WN,19393,WN,N356SW,1795,14869,1486902,34614,SLC,"Salt Lake City, UT",UT,49.0,Utah,87,12892,1289201,32575,LAX,"Los Angeles, CA",CA,6.0,California,91,2040,2036.0,-4.0,0.0,0.0,-1.0,2000-2059,8.0,2044.0,2121.0,6.0,2140,2127.0,-13.0,0.0,0.0,-1.0,2100-2159,0.0,,0.0,120.0,111.0,97.0,1.0,590.0,3,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168988,1998,4,12,20,7,1998-12-20,US,20355,US,N864US,319,14100,1410001,34100,PHL,"Philadelphia, PA",PA,42.0,Pennsylvania,23,10721,1072101,30721,BOS,"Boston, MA",MA,25.0,Massachusetts,13,1130,1141.0,11.0,11.0,0.0,0.0,1100-1159,7.0,1148.0,1230.0,6.0,1240,1236.0,-4.0,0.0,0.0,-1.0,1200-1259,0.0,,0.0,70.0,55.0,42.0,1.0,280.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915530,2015,1,1,9,5,2015-01-09,OO,20304,OO,N822SK,4742,14908,1490803,32575,SNA,"Santa Ana, CA",CA,6.0,California,91,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49.0,Utah,87,705,658.0,-7.0,0.0,0.0,-1.0,0700-0759,26.0,724.0,950.0,11.0,1004,1001.0,-3.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,119.0,123.0,86.0,1.0,588.0,3,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311685,2008,2,6,15,7,2008-06-15,NW,19386,NW,N356NW,1271,13487,1348701,31650,MSP,"Minneapolis, MN",MN,27.0,Minnesota,63,10849,1084901,30849,BZN,"Bozeman, MT",MT,30.0,Montana,84,1133,1129.0,-4.0,0.0,0.0,-1.0,1100-1159,14.0,1143.0,1255.0,7.0,1258,1302.0,4.0,4.0,0.0,0.0,1200-1259,0.0,,0.0,145.0,153.0,132.0,1.0,874.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140531,2017,2,6,4,7,2017-06-04,DL,19790,DL,N820DX,2007,10397,1039705,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,13495,1349503,33495,MSY,"New Orleans, LA",LA,22.0,Louisiana,72,2254,2329.0,35.0,35.0,1.0,2.0,2200-2259,11.0,2340.0,2352.0,11.0,2328,3.0,35.0,35.0,1.0,2.0,2300-2359,0.0,,0.0,94.0,94.0,72.0,1.0,425.0,2,0.0,0.0,0.0,0.0,35.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644138,1990,2,4,17,2,1990-04-17,DL,19790,DL,,949,14100,1410001,34100,PHL,"Philadelphia, PA",PA,42.0,Pennsylvania,23,13204,1320401,31454,MCO,"Orlando, FL",FL,12.0,Florida,33,1335,1335.0,0.0,0.0,0.0,0.0,1300-1359,,,,,1550,1557.0,7.0,7.0,0.0,0.0,1500-1559,0.0,,0.0,135.0,142.0,,1.0,861.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893748,2003,4,12,16,2,2003-12-16,AA,19805,AA,N3BRAA,314,14843,1484302,34819,SJU,"San Juan, PR",PR,72.0,Puerto Rico,3,12264,1226401,30852,IAD,"Washington, DC",VA,51.0,Virginia,38,1815,1814.0,-1.0,0.0,0.0,-1.0,1800-1859,18.0,1832.0,2056.0,4.0,2107,2100.0,-7.0,0.0,0.0,-1.0,2100-2159,0.0,,0.0,232.0,226.0,204.0,1.0,1571.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503933,1996,1,3,10,7,1996-03-10,DL,19790,DL,N831WA,1404,14100,1410001,34100,PHL,"Philadelphia, PA",PA,42.0,Pennsylvania,23,11193,1119301,33105,CVG,"Cincinnati, OH",KY,21.0,Kentucky,52,1335,1339.0,4.0,4.0,0.0,0.0,1300-1359,11.0,1350.0,1459.0,16.0,1515,1515.0,0.0,0.0,0.0,0.0,1500-1559,0.0,,0.0,100.0,96.0,69.0,1.0,507.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250422,1987,4,10,1,4,1987-10-01,AS,19930,AS,,51,10299,1029901,30299,ANC,"Anchorage, AK",AK,2.0,Alaska,1,13873,1387301,33873,OME,"Nome, AK",AK,2.0,Alaska,1,830,830.0,0.0,0.0,0.0,0.0,0800-0859,,,,,1000,1000.0,0.0,0.0,0.0,0.0,1000-1059,0.0,,0.0,90.0,90.0,,1.0,539.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252380,2014,1,3,4,2,2014-03-04,WN,19393,WN,N413WN,2873,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32.0,Nevada,85,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6.0,California,91,1325,,,,,,1300-1359,,,,,1430,,,,,,1400-1459,1.0,A,0.0,65.0,,,1.0,236.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711398,2012,4,12,2,7,2012-12-02,MQ,20398,MQ,N625MQ,3263,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,10155,1015502,30155,ACT,"Waco, TX",TX,48.0,Texas,74,1330,1353.0,23.0,23.0,1.0,1.0,1300-1359,9.0,1402.0,1419.0,3.0,1410,1422.0,12.0,12.0,0.0,0.0,1400-1459,0.0,,0.0,40.0,29.0,17.0,1.0,89.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544382,2018,4,10,24,3,2018-10-24,WN,19393,WN,N7703A,1977,11292,1129202,30325,DEN,"Denver, CO",CO,8.0,Colorado,82,10721,1072102,30721,BOS,"Boston, MA",MA,25.0,Massachusetts,13,1725,1724.0,-1.0,0.0,0.0,-1.0,1700-1759,9.0,1733.0,2246.0,6.0,2315,2252.0,-23.0,0.0,0.0,-2.0,2300-2359,0.0,,0.0,230.0,208.0,193.0,1.0,1754.0,8,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860231,2009,4,10,31,6,2009-10-31,UA,19977,UA,N808UA,535,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,1531,1525.0,-6.0,0.0,0.0,-1.0,1500-1559,17.0,1542.0,1742.0,4.0,1805,1746.0,-19.0,0.0,0.0,-2.0,1800-1859,0.0,,0.0,154.0,141.0,120.0,1.0,802.0,4,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734643,1991,4,12,2,1,1991-12-02,WN,19393,WN,,57,11259,1125902,30194,DAL,"Dallas, TX",TX,48.0,Texas,74,12191,1219101,31453,HOU,"Houston, TX",TX,48.0,Texas,74,2030,2030.0,0.0,0.0,0.0,0.0,2000-2059,,,,,2120,2120.0,0.0,0.0,0.0,0.0,2100-2159,0.0,,0.0,50.0,50.0,,1.0,239.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765639,1997,3,7,21,1,1997-07-21,US,20355,US,N413US,120,11292,1129202,30325,DEN,"Denver, CO",CO,8.0,Colorado,82,11057,1105702,31057,CLT,"Charlotte, NC",NC,37.0,North Carolina,36,735,734.0,-1.0,0.0,0.0,-1.0,0700-0759,16.0,750.0,1247.0,8.0,1245,1255.0,10.0,10.0,0.0,0.0,1200-1259,0.0,,0.0,190.0,201.0,177.0,1.0,1338.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
